8.12,1.94461,-0.00699116
8.13,1.94454,-0.0069916
8.14,1.94447,-0.00699203
8.15,1.9444,-0.00699246
8.16,1.94433,-0.00699289
8.17,1.94426,-0.00699333
8.18,1.94419,-0.00699376
8.19,1.94412,-0.00699419
8.2,1.94405,-0.00699463
8.21,1.94398,-0.00699506
8.22,1.94391,-0.00699549
8.23,1.94384,-0.00699593
8.24,1.94377,-0.00699636
8.25,1.9437,-0.00699679
8.26,1.94363,-0.00699723
8.27,1.94356,-0.00699766
8.28,1.94349,-0.00699809
8.29,1.94342,-0.00699853
8.3,1.94335,-0.00699896
8.31,1.94328,-0.00699939
8.32,1.94321,-0.00699983
8.33,1.94314,-0.00700026
8.34,1.94307,-0.0070007
8.35,1.943,-0.00700113
8.36,1.94293,-0.00700157
8.37,1.94286,-0.007002
8.38,1.94279,-0.00700243
8.39,1.94272,-0.00700287
8.4,1.94265,-0.0070033
8.41,1.94258,-0.00700374
8.42,1.94251,-0.00700417
8.43,1.94244,-0.00700461
8.44,1.94237,-0.00700504
8.45,1.9423,-0.00700548
8.46,1.94223,-0.00700591
8.47,1.94216,-0.00700635
8.48,1.94209,-0.00700678
8.49,1.94202,-0.00700722
8.5,1.94195,-0.00700766
8.51,1.94188,-0.00700809
8.52,1.94181,-0.00700853
8.53,1.94174,-0.00700896
8.54,1.94167,-0.0070094
8.55,1.9416,-0.00700984
8.56,1.94153,-0.00701027
8.57,1.94146,-0.00701071
8.58,1.94139,-0.00701114
8.59,1.94132,-0.00701158
8.6,1.94125,-0.00701202
8.61,1.94118,-0.00701245
8.62,1.94111,-0.00701289
8.63,1.94104,-0.00701333
8.64,1.94097,-0.00701376
8.65,1.9409,-0.0070142
8.66,1.94083,-0.00701464
8.67,1.94076,-0.00701507
8.68,1.94069,-0.00701551
8.69,1.94062,-0.00701595
8.7,1.94055,-0.00701639
8.71,1.94048,-0.00701682
8.72,1.94041,-0.00701726
8.73,1.94034,-0.0070177
8.74,1.94027,-0.00701814
8.75,1.9402,-0.00701857
8.76,1.94013,-0.00701901
